667841,683383,690541,696039,697592,698905,703162,705198,705437,705717,706800,709844,713227,716295,717314,718468,718941,730225
683383,684426,689132,690541,696039,697592,698905,703162,705198,705437,706800,709844,713227,716295,717314,718468,718941,730225
675837,689132,690541,691972,696039,697592,698905,703162,705198,705437,706800,709844,713227,716295,717314,718468,718941,730225
675837,689132,690541,691972,696039,697592,698905,699139,703162,705198,705437,713227,716295,717314,717505,718468,718941,730225
675837,688725,689132,690541,691972,698905,699139,703162,704906,705198,705437,713227,716295,717314,717505,718468,718941,730225
675837,688725,689132,690541,691972,695127,699139,703162,704906,705198,705437,713227,716295,717505,718468,718941,721092,730225
675837,688725,689132,690541,691972,695127,699139,700850,703162,704906,705198,713227,717505,718468,718941,720882,721092,730225
675837,688725,689132,690541,691972,695127,699139,700850,703162,704906,705198,707796,717505,718468,718941,720882,721092,735656
675837,685453,689132,690541,691972,695127,699139,700850,703162,705198,707796,708178,717505,718468,718941,720882,721092,735656
675837,685453,689132,690541,691972,696073,699139,700850,703162,705198,707796,708178,717505,718468,718941,720146,720882,735656
675837,679075,685453,690541,696073,699139,700850,702029,703162,705198,707796,708178,717505,718468,718941,720146,720882,735656
675837,679075,685453,690541,696073,699139,700096,702029,703162,705198,707796,708178,717505,718468,718941,720146,721636,735656
675837,679075,685453,690541,696073,699139,700096,702029,703162,705198,708178,711158,714143,718468,718941,720146,721636,735656
671745,683167,685453,690541,696073,699139,700096,702029,703162,705198,708178,711158,714143,718468,718941,720146,721636,735656
674099,683167,685453,690541,696073,699139,699675,700096,703162,705198,708178,711158,714143,718468,718941,720146,721636,735656
674099,683167,685453,690541,696073,699139,699675,703162,703746,705198,708178,711158,714143,717986,718468,718941,720146,735656
674099,682916,685453,690541,696324,699139,699675,703162,703746,705198,708178,711158,714143,717986,718468,718941,720146,735656
674099,682916,685453,690541,696324,699139,699675,701187,703162,703746,705198,711158,714143,717986,718468,718941,727137,735656
674099,685453,690541,695583,696324,699139,699675,701187,703162,703746,705198,711158,714143,717986,718468,718941,722989,727137
674099,685453,690541,695583,696324,699139,699675,701187,703746,705198,711158,714134,714143,716165,717986,718468,718941,722989
674099,685453,690541,694704,695583,696324,699675,701187,703746,705198,711158,714134,716165,717986,718468,718578,718941,722989
674099,685453,690541,694704,695583,696324,696702,699675,701187,705198,711158,714134,716165,718468,718578,718941,722989,725030
674099,685453,690541,694704,695583,696324,697425,699675,701187,705198,711158,714134,716165,718468,718578,718941,722989,724307
674099,685453,690541,694704,695583,696324,697425,699675,705166,705198,711158,712186,714134,718468,718578,718941,722989,724307
674099,685453,690541,691090,694704,695583,696324,697425,699675,711158,712186,714134,718468,718578,718941,719274,722989,724307
674099,685453,690541,691090,694704,695583,696324,697425,699675,700463,711158,718468,718578,718941,719274,722989,724307,725857
674099,685453,690541,691090,694704,696324,697425,699675,700463,705361,711158,713211,718468,718578,718941,719274,724307,725857
674099,685453,690541,690812,691090,696324,697425,699675,700463,705361,711158,717103,718468,718578,718941,719274,724307,725857
674099,685453,690541,690812,694940,696324,697425,699675,700463,705361,711158,717103,718468,718578,718941,719274,720457,725857
674099,685453,690541,690812,694940,696324,697425,699675,700463,701832,711158,718468,718578,718941,719274,720457,720632,725857
674099,685453,690541,690812,694519,694940,697425,699675,700463,701832,711158,718468,718578,718941,719274,720457,722437,725857
674099,685453,690541,694519,694940,697425,699675,700463,701832,702720,706670,711158,718468,718941,719274,720457,722437,725857
