0,13,11,4,9,5,7,8,6,10,8,5,8,8
0,12,11,4,9,5,7,8,6,10,8,5,8,8
0,12,11,4,9,5,7,8,6,10,8,5,8,8
0,12,11,4,9,5,7,8,6,10,8,5,8,8
0,12,11,4,9,5,7,8,6,10,8,5,8,8
0,13,11,4,9,5,7,8,6,10,8,5,8,8
0,13,11,4,9,5,7,8,6,10,8,5,8,8
0,13,11,4,9,5,7,8,6,10,8,5,8,8
0,13,11,4,9,5,7,8,6,9,8,5,8,8
0,13,11,4,9,5,7,8,6,9,8,5,8,8
0,13,11,4,9,5,7,8,5,9,8,5,8,8
0,12,10,4,8,5,7,7,5,8,8,5,8,8
0,12,10,4,8,5,7,7,5,8,8,5,8,8
0,12,9,4,8,5,7,7,5,8,8,5,8,8
0,12,9,4,8,5,7,7,5,8,8,5,8,8
0,12,9,4,8,5,7,7,5,8,8,5,8,8
0,12,9,4,8,5,7,7,5,8,8,5,8,8
0,12,9,4,8,5,7,7,5,9,8,5,8,8
0,13,9,4,8,5,7,7,5,9,8,5,8,8
0,13,10,4,8,5,7,7,5,10,9,5,8,8
0,13,10,4,8,5,7,7,5,10,9,5,8,8
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,10,9,5,9,9
0,12,10,4,8,6,7,7,5,9,9,5,9,9
0,12,10,4,8,6,7,7,5,9,9,5,9,9
1,12,10,4,8,6,7,7,5,9,9,5,9,9
1,12,10,4,8,6,7,7,5,9,9,5,9,9
1,13,10,4,8,6,7,7,5,9,9,5,8,9
0,13,10,4,8,6,7,7,5,9,9,5,8,9
0,14,11,4,8,6,7,7,5,9,9,5,8,9
0,13,10,4,8,6,7,7,5,9,9,5,8,9
0,13,10,4,8,5,7,7,5,8,8,5,7,8
0,13,10,4,8,5,7,7,5,8,8,5,7,8
0,13,10,4,8,5,7,7,5,8,8,5,7,8
0,13,10,5,8,5,7,7,5,8,7,5,6,8
0,13,10,5,8,5,7,7,5,8,7,5,6,8
0,13,10,5,8,5,7,7,5,9,7,5,6,8
0,13,10,5,8,6,8,7,5,9,7,5,6,8
0,13,10,5,8,5,8,7,5,9,7,5,6,8
0,13,10,5,8,5,7,7,5,9,7,5,6,8
