687248,688461,690235,692400,696218,698063,699793,700021,702567,703442,706924,708376,709706,717089,717692,717914,720427,728353
686640,688461,690235,692400,696218,698063,699793,700021,702567,703442,706924,708376,710314,717089,717692,717914,720427,728353
686640,688461,690235,692400,696218,698063,699793,700021,702567,703442,706924,707886,708376,710314,717692,717914,728353,729630
686640,688461,690235,692400,696218,698063,700021,701389,702567,703442,706924,707886,708376,708718,717692,717914,728353,729630
686640,688461,690235,692400,698063,700021,701389,702186,702567,703442,706924,707886,708376,708718,717692,717914,723662,728353
686640,688461,690235,691094,692400,698063,700021,702186,702567,703442,706924,707886,708376,717692,717914,719013,723662,728353
686640,690235,691094,692400,692551,698063,700021,702186,702567,703442,706924,707886,708376,714923,717692,717914,723662,728353
686640,686925,690235,691094,692551,698063,700021,702186,702567,703442,706924,708376,713361,714923,717692,717914,723662,728353
686640,686925,690235,691094,692551,698063,700021,702567,703442,704869,706924,708376,713361,714923,717692,717914,720979,728353
686640,686925,690235,691094,692551,698063,700021,702200,702567,703442,706924,708376,713361,714923,717692,717914,723648,728353
686640,686925,690235,691094,698063,699652,700021,702200,702567,703442,706924,707822,708376,713361,717692,717914,723648,728353
681715,686925,690235,691094,699652,700021,702200,702567,702988,703442,706924,707822,708376,713361,717692,717914,723648,728353
681715,683588,690235,691094,699652,700021,702567,702988,703442,705537,706924,707822,708376,713361,717692,717914,723648,728353
681715,683588,690235,691094,695746,699652,702567,702988,705537,706924,707717,707822,708376,713361,717692,717914,723648,728353
683588,689437,690235,691094,695746,699652,702567,702988,705537,706924,707717,707822,708376,709970,713361,717914,723648,728353
683588,689437,690235,691094,695746,699768,702567,702988,705537,706924,707717,707822,708376,709854,713361,717914,723648,728353
683588,689437,690235,691094,695746,696286,699768,702988,705537,706924,707717,707822,708376,709854,717914,719642,723648,728353
683588,689437,690235,691094,695746,696286,699768,702988,703757,705537,706924,707717,708376,709854,717914,719642,727713,728353
683588,689437,690235,691094,695746,699004,699768,702988,703757,705537,706924,707717,708376,709854,716924,717914,727713,728353
683588,689437,690235,691094,695746,699004,699768,702988,705537,706924,707717,708376,708973,709854,711708,717914,727713,728353
683588,685775,689437,691094,695746,699004,699768,702988,705537,706924,708376,708973,709854,711708,712177,717914,727713,728353
683588,685775,689437,691094,695746,697259,699004,699768,705537,706924,708376,708973,711708,712177,715583,717914,727713,728353
683588,685775,689437,691094,695746,697259,697980,699768,705537,706924,708376,709997,711708,712177,715583,717914,727713,728353
683588,685775,689437,691094,695746,697259,697980,699768,705537,706924,708376,709997,712177,715478,715583,717914,723943,728353
685775,687324,689437,691094,695746,697259,697980,699768,703188,705537,708376,709997,712177,715478,715583,717914,723943,728353
685775,687324,689437,691094,692511,695746,697980,699768,703188,705537,708376,709997,712177,715478,717914,720331,723943,728353
685214,685775,687324,691094,695746,696734,697980,699768,703188,705537,708376,709997,712177,715478,717914,720331,723943,728353
683338,685214,687324,691094,696734,697980,698183,699768,703188,705537,708376,709997,712177,715478,717914,720331,723943,728353
685214,687324,691094,696202,696734,697980,698183,699313,699768,703188,705537,708376,709997,715478,717914,720331,723943,728353
685214,687324,691094,696202,696734,697980,698183,699313,699768,703188,705537,708376,709997,712760,715478,717914,723943,735924
683909,685214,691094,696202,696734,697980,698183,699313,703183,703188,705537,708376,709997,712760,715478,717914,723943,735924
